what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911112710
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911114663
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911116312
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911117379
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911120071
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911121199
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911122878
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911123746
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257911124493
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911127420
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911133099
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1257911133239
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1257911133263
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257911138603
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1257911138603
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911155973
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911422147
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911544725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911638391
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911645687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911659340
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911662551
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257911668982
activated,editor,com.android.ide.eclipse.adt,0.9.4.v200910220141-17704,"com.android.ide.eclipse.editors.layout.LayoutEditor",1257911672333
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257911675427
