what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257880849309
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881037413
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257881040271
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257881050943
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257881060994
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1257881069028
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257881071610
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1257881083569
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257881110728
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1257881112968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257881120561
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1257881128419
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1257881133415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881153530
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881169390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881181501
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881182829
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881185054
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881187861
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881187943
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881189563
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881191704
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881192363
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881192542
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257881194044
