what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908673421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908673540
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908674432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908674891
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908709191
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908720487
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908722481
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1257908723619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908740478
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908759046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908759071
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908770493
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1257908770589
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1257908771088
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1257908771247
opened,view,com.android.ide.eclipse.ddms,0.9.4.v200910220141-17704,"com.android.ide.eclipse.ddms.views.LogCatView",1257908771496
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1257908771614
started,bundle,org.eclipse.mylyn.ide.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.ide.ui",1257908772686
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.BreakpointView",1257908772746
activated,view,com.android.ide.eclipse.ddms,0.9.4.v200910220141-17704,"com.android.ide.eclipse.ddms.views.LogCatView",1257908784086
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908785004
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257908790927
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1257908790936
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1257908818466
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1257908818605
